date,pm25,pm10,o3,no2,so2,co,dd,mm,yy
2018-12-30,163.0,106.0,22.0,22.0,10.0,18.0,30,12,2018
2018-12-31,152.0,139.0,19.0,29.0,10.0,24.0,31,12,2018
2019-01-01,160.0,140.0,34.0,28.0,13.0,28.0,1,1,2019
2019-01-02,162.0,189.0,31.0,26.0,12.0,32.0,2,1,2019
2019-01-03,176.0,155.0,32.0,26.0,11.0,31.0,3,1,2019
2019-01-04,165.0,131.0,31.0,29.0,12.0,24.0,4,1,2019
2019-01-05,159.0,139.0,27.0,26.0,10.0,24.0,5,1,2019
2019-01-06,160.0,105.0,24.0,30.0,10.0,19.0,6,1,2019
2019-01-07,136.0,111.0,43.0,25.0,15.0,24.0,7,1,2019
2019-01-08,138.0,123.0,52.0,21.0,10.0,22.0,8,1,2019
2019-01-09,157.0,150.0,32.0,22.0,9.0,26.0,9,1,2019
2019-01-10,160.0,145.0,31.0,21.0,16.0,29.0,10,1,2019
2019-01-11,164.0,142.0,35.0,21.0,17.0,24.0,11,1,2019
2019-01-12,153.0,151.0,34.0,15.0,15.0,27.0,12,1,2019
2019-01-13,153.0,118.0,33.0,19.0,12.0,20.0,13,1,2019
2019-01-14,153.0,117.0,30.0,23.0,14.0,22.0,14,1,2019
2019-01-15,154.0,120.0,32.0,21.0,13.0,22.0,15,1,2019
2019-01-16,154.0,145.0,14.0,21.0,13.0,29.0,16,1,2019
2019-01-17,165.0,140.0,15.0,23.0,12.0,26.0,17,1,2019
2019-01-18,162.0,150.0,14.0,22.0,17.0,29.0,18,1,2019
2019-01-19,164.0,179.0,15.0,11.0,17.0,29.0,19,1,2019
2019-01-20,169.0,89.0,10.0,7.0,13.0,18.0,20,1,2019
2019-01-21,128.0,77.0,16.0,15.0,11.0,17.0,21,1,2019
2019-01-22,99.0,80.0,12.0,18.0,10.0,14.0,22,1,2019
2019-01-23,80.0,98.0,20.0,31.0,8.0,15.0,23,1,2019
2019-01-24,128.0,90.0,40.0,35.0,5.0,16.0,24,1,2019
2019-01-25,127.0,84.0,34.0,32.0,6.0,16.0,25,1,2019
2019-01-26,108.0,81.0,15.0,30.0,5.0,15.0,26,1,2019
2019-01-27,104.0,83.0,27.0,5.0,6.0,20.0,27,1,2019
2019-01-28,118.0,85.0,31.0,17.0,6.0,18.0,28,1,2019
2019-01-29,120.0,109.0,31.0,22.0,8.0,25.0,29,1,2019
2019-01-30,131.0,109.0,27.0,22.0,11.0,26.0,30,1,2019
2019-01-31,127.0,99.0,47.0,22.0,8.0,20.0,31,1,2019
2019-02-01,129.0,115.0,41.0,13.0,8.0,20.0,1,2,2019
2019-02-02,135.0,151.0,50.0,13.0,10.0,28.0,2,2,2019
2019-02-03,158.0,131.0,30.0,7.0,10.0,28.0,3,2,2019
2019-02-04,145.0,127.0,41.0,13.0,9.0,24.0,4,2,2019
2019-02-05,153.0,96.0,32.0,10.0,7.0,16.0,5,2,2019
2019-02-06,119.0,70.0,23.0,10.0,5.0,14.0,6,2,2019
2019-02-07,64.0,124.0,23.0,16.0,6.0,14.0,7,2,2019
2019-02-08,123.0,117.0,24.0,15.0,10.0,17.0,8,2,2019
2019-02-09,159.0,137.0,39.0,13.0,12.0,25.0,9,2,2019
2019-02-10,166.0,157.0,44.0,15.0,12.0,28.0,10,2,2019
2019-02-11,174.0,134.0,35.0,20.0,12.0,29.0,11,2,2019
2019-02-12,171.0,101.0,35.0,15.0,10.0,23.0,12,2,2019
2019-02-13,162.0,72.0,38.0,14.0,8.0,16.0,13,2,2019
2019-02-14,129.0,83.0,40.0,13.0,7.0,16.0,14,2,2019
2019-02-15,128.0,88.0,39.0,16.0,8.0,19.0,15,2,2019
2019-02-16,139.0,107.0,73.0,15.0,9.0,20.0,16,2,2019
2019-02-17,147.0,91.0,44.0,14.0,9.0,19.0,17,2,2019
2019-02-18,138.0,83.0,47.0,15.0,8.0,19.0,18,2,2019
2019-02-19,133.0,114.0,53.0,12.0,11.0,26.0,19,2,2019
2019-02-20,141.0,64.0,31.0,9.0,8.0,14.0,20,2,2019
2019-02-21,101.0,73.0,31.0,9.0,8.0,16.0,21,2,2019
2019-02-22,106.0,121.0,51.0,14.0,10.0,22.0,22,2,2019
2019-02-23,140.0,86.0,39.0,9.0,8.0,16.0,23,2,2019
2019-02-24,93.0,81.0,38.0,11.0,7.0,17.0,24,2,2019
2019-02-25,102.0,80.0,20.0,10.0,3.0,14.0,25,2,2019
2019-02-26,84.0,77.0,17.0,8.0,3.0,15.0,26,2,2019
2019-02-27,73.0,90.0,10.0,9.0,4.0,20.0,27,2,2019
2019-02-28,59.0,98.0,59.0,17.0,8.0,21.0,28,2,2019
2019-03-01,116.0,126.0,41.0,15.0,7.0,24.0,1,3,2019
2019-03-02,118.0,49.0,31.0,5.0,3.0,14.0,2,3,2019
2019-03-03,57.0,62.0,34.0,2.0,3.0,14.0,3,3,2019
2019-03-04,59.0,86.0,37.0,2.0,3.0,13.0,4,3,2019
2019-03-05,71.0,68.0,39.0,4.0,3.0,14.0,5,3,2019
2019-03-06,74.0,74.0,43.0,6.0,3.0,15.0,6,3,2019
2019-03-07,78.0,77.0,48.0,7.0,3.0,16.0,7,3,2019
2019-03-08,87.0,89.0,57.0,8.0,4.0,18.0,8,3,2019
2019-03-09,103.0,102.0,39.0,7.0,4.0,17.0,9,3,2019
2019-03-10,90.0,87.0,21.0,3.0,3.0,14.0,10,3,2019
2019-03-11,75.0,68.0,39.0,3.0,2.0,13.0,11,3,2019
2019-03-12,69.0,68.0,58.0,4.0,3.0,13.0,12,3,2019
2019-03-13,74.0,72.0,35.0,6.0,2.0,14.0,13,3,2019
2019-03-14,70.0,79.0,54.0,7.0,1.0,15.0,14,3,2019
2019-03-15,84.0,102.0,58.0,11.0,2.0,19.0,15,3,2019
2019-03-16,109.0,89.0,40.0,9.0,1.0,17.0,16,3,2019
2019-03-17,106.0,95.0,52.0,10.0,2.0,20.0,17,3,2019
2019-03-18,112.0,93.0,26.0,8.0,3.0,20.0,18,3,2019
2019-03-19,100.0,69.0,42.0,4.0,1.0,15.0,19,3,2019
2019-03-20,83.0,62.0,26.0,1.0,1.0,13.0,20,3,2019
2019-03-21,66.0,54.0,16.0,2.0,1.0,12.0,21,3,2019
2019-03-22,62.0,80.0,31.0,4.0,1.0,12.0,22,3,2019
2019-03-23,92.0,121.0,42.0,9.0,2.0,14.0,23,3,2019
2019-03-24,124.0,126.0,32.0,15.0,2.0,15.0,24,3,2019
2019-03-25,138.0,98.0,24.0,10.0,3.0,15.0,25,3,2019
2019-03-26,106.0,86.0,15.0,4.0,11.0,14.0,26,3,2019
2019-03-27,99.0,75.0,16.0,4.0,21.0,14.0,27,3,2019
2019-03-28,95.0,73.0,12.0,1.0,14.0,13.0,28,3,2019
2019-03-29,88.0,67.0,8.0,2.0,14.0,13.0,29,3,2019
2019-03-30,76.0,68.0,6.0,2.0,13.0,12.0,30,3,2019
2019-03-31,63.0,66.0,6.0,1.0,15.0,12.0,31,3,2019
2019-04-01,67.0,67.0,25.0,8.0,11.0,15.0,1,4,2019
2019-04-02,72.0,69.0,31.0,13.0,11.0,16.0,2,4,2019
2019-04-03,82.0,54.0,16.0,8.0,11.0,15.0,3,4,2019
2019-04-04,59.0,50.0,19.0,8.0,11.0,15.0,4,4,2019
2019-04-05,64.0,55.0,6.0,9.0,11.0,16.0,5,4,2019
2019-04-06,62.0,58.0,7.0,10.0,11.0,16.0,6,4,2019
2019-04-07,64.0,49.0,14.0,10.0,11.0,16.0,7,4,2019
2019-04-08,57.0,50.0,15.0,8.0,11.0,15.0,8,4,2019
2019-04-09,59.0,45.0,12.0,8.0,11.0,16.0,9,4,2019
2019-04-10,54.0,53.0,14.0,7.0,11.0,15.0,10,4,2019
2019-04-11,60.0,60.0,19.0,9.0,12.0,16.0,11,4,2019
2019-04-12,75.0,80.0,17.0,15.0,12.0,18.0,12,4,2019
2019-04-13,96.0,64.0,8.0,14.0,12.0,17.0,13,4,2019
2019-04-14,73.0,63.0,31.0,13.0,11.0,17.0,14,4,2019
2019-04-15,69.0,76.0,21.0,11.0,10.0,16.0,15,4,2019
2019-04-16,83.0,43.0,9.0,9.0,9.0,15.0,16,4,2019
2019-04-17,49.0,66.0,27.0,15.0,10.0,16.0,17,4,2019
2019-04-18,69.0,69.0,12.0,12.0,10.0,16.0,18,4,2019
2019-04-19,70.0,59.0,15.0,15.0,10.0,17.0,19,4,2019
2019-04-20,72.0,56.0,7.0,10.0,10.0,17.0,20,4,2019
2019-04-21,69.0,60.0,19.0,12.0,11.0,16.0,21,4,2019
2019-04-22,69.0,57.0,28.0,10.0,12.0,16.0,22,4,2019
2019-04-23,62.0,55.0,26.0,6.0,12.0,16.0,23,4,2019
2019-04-24,59.0,47.0,27.0,7.0,11.0,15.0,24,4,2019
2019-04-25,59.0,59.0,20.0,8.0,10.0,16.0,25,4,2019
2019-04-26,60.0,72.0,13.0,10.0,12.0,17.0,26,4,2019
2019-04-27,82.0,72.0,8.0,12.0,11.0,17.0,27,4,2019
2019-04-28,75.0,66.0,7.0,10.0,12.0,16.0,28,4,2019
2019-04-29,73.0,65.0,11.0,8.0,12.0,16.0,29,4,2019
2019-04-30,71.0,67.0,5.0,5.0,11.0,16.0,30,4,2019
2019-05-01,65.0,80.0,17.0,6.0,11.0,15.0,1,5,2019
2019-05-02,70.0,65.0,5.0,6.0,9.0,16.0,2,5,2019
2019-05-03,62.0,60.0,9.0,7.0,9.0,16.0,3,5,2019
2019-05-04,56.0,58.0,7.0,4.0,10.0,16.0,4,5,2019
2019-05-05,55.0,52.0,8.0,5.0,10.0,16.0,5,5,2019
2019-05-06,57.0,44.0,11.0,6.0,11.0,16.0,6,5,2019
2019-05-07,48.0,41.0,12.0,4.0,12.0,15.0,7,5,2019
2019-05-08,49.0,41.0,5.0,5.0,12.0,15.0,8,5,2019
2019-05-09,42.0,42.0,13.0,5.0,12.0,15.0,9,5,2019
2019-05-10,48.0,39.0,7.0,8.0,12.0,16.0,10,5,2019
2019-05-11,48.0,52.0,6.0,8.0,12.0,16.0,11,5,2019
2019-05-12,55.0,58.0,6.0,6.0,12.0,16.0,12,5,2019
2019-05-13,64.0,53.0,12.0,7.0,11.0,15.0,13,5,2019
2019-05-14,56.0,54.0,15.0,7.0,11.0,13.0,14,5,2019
2019-05-15,56.0,50.0,13.0,6.0,10.0,12.0,15,5,2019
2019-05-16,57.0,53.0,6.0,8.0,9.0,13.0,16,5,2019
2019-05-17,55.0,59.0,6.0,9.0,12.0,14.0,17,5,2019
2019-05-18,58.0,50.0,7.0,9.0,12.0,13.0,18,5,2019
2019-05-19,48.0,48.0,15.0,7.0,8.0,14.0,19,5,2019
2019-05-20,46.0,56.0,6.0,6.0,5.0,16.0,20,5,2019
2019-05-21,53.0,39.0,6.0,5.0,5.0,15.0,21,5,2019
2019-05-22,43.0,46.0,9.0,6.0,6.0,16.0,22,5,2019
2019-05-23,64.0,62.0,7.0,5.0,5.0,15.0,23,5,2019
2019-05-24,58.0,51.0,16.0,4.0,6.0,12.0,24,5,2019
2019-05-25,53.0,59.0,10.0,4.0,8.0,12.0,25,5,2019
2019-05-26,59.0,66.0,10.0,4.0,7.0,13.0,26,5,2019
2019-05-27,63.0,58.0,8.0,4.0,5.0,15.0,27,5,2019
2019-05-28,59.0,50.0,16.0,4.0,5.0,15.0,28,5,2019
2019-05-29,55.0,42.0,8.0,4.0,5.0,12.0,29,5,2019
2019-05-30,50.0,41.0,21.0,5.0,7.0,13.0,30,5,2019
2019-05-31,51.0,40.0,10.0,6.0,8.0,14.0,31,5,2019
2019-06-01,49.0,38.0,10.0,6.0,8.0,14.0,1,6,2019
2019-06-02,48.0,41.0,10.0,6.0,8.0,14.0,2,6,2019
2019-06-03,58.0,39.0,10.0,5.0,9.0,14.0,3,6,2019
2019-06-04,47.0,41.0,10.0,5.0,9.0,14.0,4,6,2019
2019-06-05,48.0,38.0,10.0,5.0,9.0,14.0,5,6,2019
2019-06-06,40.0,40.0,12.0,5.0,10.0,14.0,6,6,2019
2019-06-07,44.0,43.0,13.0,7.0,10.0,13.0,7,6,2019
2019-06-08,46.0,51.0,13.0,7.0,10.0,14.0,8,6,2019
2019-06-09,57.0,45.0,13.0,7.0,10.0,16.0,9,6,2019
2019-06-10,58.0,50.0,14.0,8.0,11.0,16.0,10,6,2019
2019-06-11,59.0,50.0,13.0,7.0,11.0,19.0,11,6,2019
2019-06-12,53.0,59.0,13.0,5.0,10.0,18.0,12,6,2019
2019-06-13,58.0,60.0,6.0,4.0,10.0,20.0,13,6,2019
2019-06-14,59.0,55.0,6.0,9.0,10.0,19.0,14,6,2019
2019-06-15,53.0,58.0,5.0,8.0,10.0,17.0,15,6,2019
2019-06-16,45.0,51.0,5.0,7.0,10.0,17.0,16,6,2019
2019-06-17,53.0,46.0,5.0,7.0,10.0,17.0,17,6,2019
2019-06-18,48.0,49.0,6.0,7.0,10.0,18.0,18,6,2019
2019-06-19,55.0,56.0,6.0,7.0,10.0,17.0,19,6,2019
2019-06-20,47.0,51.0,5.0,6.0,11.0,17.0,20,6,2019
2019-06-21,49.0,51.0,5.0,7.0,11.0,17.0,21,6,2019
2019-06-22,49.0,52.0,5.0,6.0,11.0,17.0,22,6,2019
2019-06-23,44.0,54.0,5.0,7.0,12.0,18.0,23,6,2019
2019-06-24,54.0,49.0,5.0,7.0,12.0,19.0,24,6,2019
2019-06-25,55.0,47.0,5.0,7.0,12.0,18.0,25,6,2019
2019-06-26,45.0,36.0,5.0,7.0,9.0,19.0,26,6,2019
2019-06-27,45.0,33.0,5.0,7.0,10.0,17.0,27,6,2019
2019-06-28,40.0,43.0,5.0,9.0,10.0,18.0,28,6,2019
2019-06-29,39.0,54.0,5.0,9.0,10.0,19.0,29,6,2019
2019-06-30,55.0,31.0,5.0,9.0,4.0,20.0,30,6,2019
2019-07-01,38.0,29.0,6.0,12.0,12.0,23.0,1,7,2019
2019-07-02,45.0,39.0,6.0,8.0,12.0,21.0,2,7,2019
2019-07-03,44.0,61.0,6.0,7.0,12.0,22.0,3,7,2019
2019-07-04,53.0,65.0,6.0,8.0,12.0,20.0,4,7,2019
2019-07-05,45.0,44.0,6.0,8.0,12.0,18.0,5,7,2019
2019-07-06,42.0,59.0,6.0,7.0,12.0,18.0,6,7,2019
2019-07-07,46.0,54.0,5.0,8.0,12.0,18.0,7,7,2019
2019-07-08,46.0,46.0,6.0,8.0,12.0,18.0,8,7,2019
2019-07-09,44.0,33.0,6.0,7.0,20.0,18.0,9,7,2019
2019-07-10,44.0,46.0,6.0,6.0,8.5,19.0,10,7,2019
2019-07-11,58.0,51.0,6.0,6.0,8.5,19.0,11,7,2019
2019-07-12,64.0,46.0,6.0,6.0,8.5,19.0,12,7,2019
2019-07-13,48.0,46.0,5.0,6.0,8.5,19.0,13,7,2019
2019-07-14,38.0,46.0,5.0,6.0,8.5,19.0,14,7,2019
2019-07-15,44.0,49.0,6.0,6.0,8.5,19.0,15,7,2019
2019-07-16,44.0,49.0,5.0,5.0,8.5,19.0,16,7,2019
2019-07-17,56.0,49.0,5.0,6.0,8.0,19.0,17,7,2019
2019-07-18,51.0,54.0,5.0,5.0,9.0,20.0,18,7,2019
2019-07-19,53.0,55.0,5.0,5.0,9.0,22.0,19,7,2019
2019-07-20,57.0,46.0,5.0,6.0,8.0,23.0,20,7,2019
2019-07-21,57.0,51.0,6.0,7.0,7.0,22.0,21,7,2019
2019-07-22,63.0,30.0,4.0,5.0,7.0,22.0,22,7,2019
2019-07-23,37.0,46.0,6.0,7.0,8.5,19.0,23,7,2019
2019-07-24,46.0,46.0,6.0,7.0,8.5,19.0,24,7,2019
2019-07-25,46.0,56.0,3.0,8.0,5.0,19.0,25,7,2019
2019-07-26,43.0,42.0,6.0,7.0,5.0,19.0,26,7,2019
2019-07-27,287.0,41.0,6.0,7.0,5.0,19.0,27,7,2019
2019-07-28,46.0,39.0,6.0,7.0,4.0,20.0,28,7,2019
2019-07-29,46.0,43.0,6.0,7.0,4.0,20.0,29,7,2019
2019-07-30,52.0,37.0,6.0,6.0,4.0,20.0,30,7,2019
2019-07-31,36.0,38.0,5.0,6.0,4.0,20.0,31,7,2019
2019-08-01,36.0,33.0,5.0,6.0,4.0,20.0,1,8,2019
2019-08-02,46.0,25.0,4.0,6.0,6.0,19.0,2,8,2019
2019-08-03,100.0,37.0,5.0,5.0,6.0,19.0,3,8,2019
2019-08-04,90.0,36.0,5.0,6.0,5.0,19.0,4,8,2019
2019-08-05,68.0,33.0,4.0,6.0,4.0,19.0,5,8,2019
2019-08-06,42.0,40.0,4.0,6.0,4.0,19.0,6,8,2019
2019-08-07,42.0,53.0,4.0,6.0,4.0,20.0,7,8,2019
2019-08-08,67.0,48.0,4.0,7.0,4.0,20.0,8,8,2019
2019-08-09,57.0,47.0,4.0,6.0,4.0,20.0,9,8,2019
2019-08-10,56.0,46.0,4.0,6.0,4.0,20.0,10,8,2019
2019-08-11,47.0,35.0,4.0,6.0,4.0,20.0,11,8,2019
2019-08-12,50.0,39.0,4.0,6.0,4.0,20.0,12,8,2019
2019-08-13,53.0,42.0,4.0,6.0,4.0,20.0,13,8,2019
2019-08-14,49.0,38.0,4.0,5.0,4.0,20.0,14,8,2019
2019-08-15,41.0,36.0,4.0,5.0,5.0,20.0,15,8,2019
2019-08-16,52.0,44.0,4.0,2.0,3.0,20.0,16,8,2019
2019-08-17,51.0,36.0,4.0,3.0,5.0,20.0,17,8,2019
2019-08-18,44.0,35.0,13.0,3.0,2.0,19.0,18,8,2019
2019-08-19,48.0,41.0,3.0,3.0,5.0,15.0,19,8,2019
2019-08-20,62.0,42.0,10.0,3.0,5.0,17.0,20,8,2019
2019-08-21,100.0,42.0,2.0,3.0,5.0,18.0,21,8,2019
2019-08-22,69.0,36.0,3.0,4.0,6.0,20.0,22,8,2019
2019-08-23,77.0,36.0,3.0,3.0,6.0,21.0,23,8,2019
2019-08-24,106.0,40.0,2.0,4.0,5.0,23.0,24,8,2019
2019-08-25,41.0,58.0,2.0,4.0,6.0,22.0,25,8,2019
2019-08-26,55.0,40.0,4.0,5.0,5.0,20.0,26,8,2019
2019-08-27,50.5,41.0,2.0,4.0,7.0,21.0,27,8,2019
2019-08-28,44.0,48.0,2.0,5.0,7.0,23.0,28,8,2019
2019-08-29,45.0,47.0,2.0,5.0,7.0,23.0,29,8,2019
2019-08-30,42.0,41.0,2.0,4.0,7.0,22.0,30,8,2019
2019-08-31,42.0,32.0,2.0,4.0,7.0,22.0,31,8,2019
2019-09-01,33.0,41.0,2.0,4.0,7.0,23.0,1,9,2019
2019-09-02,35.0,32.0,2.0,4.0,7.0,23.0,2,9,2019
2019-09-03,27.0,29.0,2.0,5.0,7.0,23.0,3,9,2019
2019-09-04,30.0,37.0,2.0,4.0,7.0,22.0,4,9,2019
2019-09-05,34.0,39.0,2.0,4.0,7.0,21.0,5,9,2019
2019-09-06,34.0,49.0,2.0,5.0,7.0,22.0,6,9,2019
2019-09-07,56.0,53.0,2.0,6.0,8.0,23.0,7,9,2019
2019-09-08,32.0,59.0,2.0,5.0,6.0,16.0,8,9,2019
2019-09-09,43.0,54.0,2.0,5.0,3.0,6.0,9,9,2019
2019-09-10,48.0,57.0,2.0,5.0,5.0,10.0,10,9,2019
2019-09-11,47.0,45.0,2.0,4.0,6.0,10.0,11,9,2019
2019-09-12,42.0,56.0,2.0,6.0,6.0,12.0,12,9,2019
2019-09-13,51.0,54.0,9.0,4.0,6.0,10.0,13,9,2019
2019-09-14,56.0,51.0,4.0,8.0,6.0,14.0,14,9,2019
2019-09-15,39.0,92.0,4.0,5.0,7.0,13.0,15,9,2019
2019-09-16,38.0,51.0,4.0,7.0,7.0,15.0,16,9,2019
2019-09-17,48.0,50.0,5.0,9.0,7.0,16.0,17,9,2019
2019-09-18,63.0,52.0,5.0,14.0,7.0,18.0,18,9,2019
2019-09-19,70.0,50.0,5.0,12.0,6.0,18.0,19,9,2019
2019-09-20,60.0,51.0,5.0,9.0,3.0,17.0,20,9,2019
2019-09-21,74.0,66.0,5.0,8.0,3.0,16.0,21,9,2019
2019-09-22,60.0,51.0,5.0,7.0,3.0,16.0,22,9,2019
2019-09-23,74.0,51.0,5.0,6.0,3.0,15.0,23,9,2019
2019-09-24,51.0,51.0,5.0,9.0,3.0,17.0,24,9,2019
2019-09-25,46.0,51.0,5.0,11.0,3.0,20.0,25,9,2019
2019-09-26,58.0,51.0,5.0,9.0,2.0,16.0,26,9,2019
2019-09-27,41.0,51.0,4.0,7.0,6.0,16.0,27,9,2019
2019-09-28,38.0,51.0,4.0,7.0,6.0,16.0,28,9,2019
2019-09-29,44.0,51.0,4.0,7.0,6.0,16.0,29,9,2019
2019-09-30,45.0,51.0,4.0,4.0,6.0,16.0,30,9,2019
2019-10-01,37.0,54.0,4.0,6.0,2.0,18.0,1,10,2019
2019-10-02,62.0,54.0,5.0,6.0,2.0,19.0,2,10,2019
2019-10-03,67.0,38.0,5.0,8.0,2.0,20.0,3,10,2019
2019-10-04,64.0,51.0,5.0,10.0,2.0,24.0,4,10,2019
2019-10-05,81.0,50.0,5.0,10.0,2.0,24.0,5,10,2019
2019-10-06,78.0,52.0,5.0,9.0,2.0,21.0,6,10,2019
2019-10-07,92.0,56.0,5.0,8.0,2.0,21.0,7,10,2019
2019-10-08,103.0,38.0,5.0,10.0,2.0,20.0,8,10,2019
2019-10-09,66.0,54.0,5.0,10.0,2.0,23.0,9,10,2019
2019-10-10,90.0,45.0,5.0,11.0,2.0,22.0,10,10,2019
2019-10-11,77.0,59.0,5.0,10.0,2.0,22.0,11,10,2019
2019-10-12,94.0,52.0,5.0,10.0,2.0,25.0,12,10,2019
2019-10-13,86.0,63.0,6.0,11.0,2.0,24.0,13,10,2019
2019-10-14,112.0,65.0,5.0,14.0,2.0,24.0,14,10,2019
2019-10-15,114.0,71.0,5.0,17.0,2.0,27.0,15,10,2019
2019-10-16,123.0,68.0,5.0,13.0,2.0,26.0,16,10,2019
2019-10-17,130.0,73.0,5.0,14.0,2.0,28.0,17,10,2019
2019-10-18,114.0,41.0,5.0,12.0,2.0,31.0,18,10,2019
2019-10-19,73.0,31.0,5.0,11.0,2.0,29.0,19,10,2019
2019-10-20,58.0,36.0,5.0,9.0,2.0,28.0,20,10,2019
2019-10-21,59.0,44.0,5.0,8.0,2.0,23.0,21,10,2019
2019-10-22,63.0,35.0,5.0,9.0,2.0,27.0,22,10,2019
2019-10-23,61.0,52.0,5.0,10.0,2.0,30.0,23,10,2019
2019-10-24,85.0,49.0,5.0,10.0,2.0,30.0,24,10,2019
2019-10-25,69.0,59.0,5.0,9.0,3.0,29.0,25,10,2019
2019-10-26,75.0,54.0,5.0,9.0,3.0,32.0,26,10,2019
2019-10-27,88.0,58.0,5.0,8.0,2.0,25.0,27,10,2019
2019-10-28,109.0,65.0,4.0,8.0,2.0,24.0,28,10,2019
2019-10-29,114.0,62.0,5.0,9.0,2.0,27.0,29,10,2019
2019-10-30,103.0,68.0,5.0,11.0,4.0,31.0,30,10,2019
2019-10-31,113.0,56.0,8.0,29.0,5.0,28.0,31,10,2019
2019-11-01,158.0,52.0,7.0,32.0,4.0,27.0,1,11,2019
2019-11-02,67.0,44.0,8.0,33.0,3.0,29.0,2,11,2019
2019-11-03,61.0,50.0,8.0,26.0,3.0,29.0,3,11,2019
2019-11-04,79.0,47.0,9.0,27.0,3.0,30.0,4,11,2019
2019-11-05,82.0,61.0,8.0,26.0,3.0,32.0,5,11,2019
2019-11-06,107.0,38.0,8.0,20.0,3.0,29.0,6,11,2019
2019-11-07,57.0,26.0,8.0,19.0,3.0,27.0,7,11,2019
2019-11-08,44.0,49.0,8.0,25.0,3.0,30.0,8,11,2019
2019-11-09,69.0,61.0,9.0,24.0,3.0,33.0,9,11,2019
2019-11-10,98.0,62.0,11.0,27.0,3.0,35.0,10,11,2019
2019-11-11,114.0,66.0,19.0,30.0,3.0,37.0,11,11,2019
2019-11-12,121.0,68.0,10.0,34.0,3.0,28.0,12,11,2019
2019-11-13,124.0,67.0,12.0,30.0,3.0,19.0,13,11,2019
2019-11-14,117.0,71.0,11.0,31.0,4.0,20.0,14,11,2019
2019-11-15,132.0,70.0,14.0,27.0,4.0,19.0,15,11,2019
2019-11-16,154.0,67.0,15.0,27.0,3.0,21.0,16,11,2019
2019-11-17,126.0,67.0,17.0,26.0,4.0,20.0,17,11,2019
2019-11-18,131.0,81.0,23.0,31.0,4.0,25.0,18,11,2019
2019-11-19,138.0,81.0,17.0,26.0,4.0,26.0,19,11,2019
2019-11-20,135.0,86.0,13.0,30.0,4.0,25.0,20,11,2019
2019-11-21,130.0,98.0,16.0,35.0,4.0,26.0,21,11,2019
2019-11-22,132.0,71.0,16.0,30.0,4.0,25.0,22,11,2019
2019-11-23,126.0,71.0,20.0,27.0,4.0,24.0,23,11,2019
2019-11-24,123.0,54.0,18.0,26.0,4.0,24.0,24,11,2019
2019-11-25,145.0,80.0,11.0,30.0,5.0,30.0,25,11,2019
2019-11-26,139.0,55.0,6.0,24.0,4.0,20.0,26,11,2019
2019-11-27,91.0,84.0,11.0,27.0,4.0,25.0,27,11,2019
2019-11-28,113.0,85.0,7.0,26.0,12.0,28.0,28,11,2019
2019-11-29,132.0,80.0,44.0,25.0,4.0,23.0,29,11,2019
2019-11-30,106.0,81.0,14.0,22.0,3.0,29.0,30,11,2019
2019-12-01,134.0,87.0,8.0,20.0,4.0,25.0,1,12,2019
2019-12-02,138.0,51.0,8.0,21.0,4.0,26.0,2,12,2019
2019-12-03,92.0,52.0,9.0,20.0,5.0,24.0,3,12,2019
2019-12-04,104.0,72.0,11.0,20.0,4.0,26.0,4,12,2019
2019-12-05,112.0,60.0,9.0,22.0,5.0,31.0,5,12,2019
2019-12-06,122.0,66.0,17.0,21.0,6.0,28.0,6,12,2019
2019-12-07,118.0,65.0,22.0,23.0,8.0,29.0,7,12,2019
2019-12-08,116.0,81.0,19.0,19.0,14.0,31.0,8,12,2019
2019-12-09,115.0,37.0,18.0,18.0,18.0,32.0,9,12,2019
2019-12-10,111.0,67.0,16.0,14.0,22.0,31.0,10,12,2019
2019-12-11,126.0,66.0,22.0,16.0,22.0,32.0,11,12,2019
2019-12-12,120.0,224.0,16.0,17.0,22.0,30.0,12,12,2019
2019-12-13,95.0,51.0,16.0,13.0,23.0,31.0,13,12,2019
2019-12-14,108.0,53.0,17.0,15.0,23.0,34.0,14,12,2019
2019-12-15,116.0,75.0,16.0,15.0,24.0,40.0,15,12,2019
2019-12-16,135.0,67.0,13.0,16.0,17.0,26.0,16,12,2019
2019-12-17,130.0,68.0,10.0,16.0,9.0,14.0,17,12,2019
2019-12-18,113.0,70.0,12.0,16.0,8.0,16.0,18,12,2019
2019-12-19,121.0,77.0,14.0,18.0,8.0,20.0,19,12,2019
2019-12-20,134.0,79.0,10.0,20.0,8.0,21.0,20,12,2019
2019-12-21,133.0,77.0,10.0,18.0,8.0,23.0,21,12,2019
2019-12-22,132.0,78.0,14.0,16.0,10.0,19.0,22,12,2019
2019-12-23,142.0,82.0,13.0,17.0,9.0,19.0,23,12,2019
2019-12-24,156.0,85.0,9.0,16.0,10.0,19.0,24,12,2019
2019-12-25,157.0,48.0,10.0,12.0,10.0,16.0,25,12,2019
2019-12-26,124.0,71.0,12.0,14.0,10.0,13.0,26,12,2019
2019-12-27,144.0,74.0,11.0,14.0,6.0,19.0,27,12,2019
2019-12-28,116.0,78.0,12.0,13.0,6.0,22.0,28,12,2019
2019-12-29,117.0,71.0,13.0,16.0,9.0,25.0,29,12,2019
2019-12-30,121.0,71.0,13.0,16.0,9.0,25.0,30,12,2019
2019-12-31,121.0,88.0,27.0,15.0,5.0,22.0,31,12,2019
