date,pm25,pm10,o3,no2,so2,co
2019-11-28,148,75,20,17, ,8
2019-11-29,130,76,18,19, ,8
2019-11-30,132,69,15,14,4,4
2019-12-01,121,55,14,12, ,6
2019-12-02,94,55,16,15, ,9
2019-12-03,101,84,19,16,3,7
2019-12-04,157,93,21,22, ,11
2019-12-05,158,98,22,20,6,8
2019-12-06,162,91,24,18, ,8
2019-12-07,157,74,21,17,3,6
2019-12-08,131,67,18,18, ,7
2019-12-09,112,70,36,18, ,9
2019-12-10,107,75,22,19,2,10
2019-12-11,126,64,17,16, ,6
2019-12-12,94,50,16,12,1,4
2019-12-13,66,54,16,14, ,5
2019-12-14,77,54,14,10, ,5
2019-12-15,86,66,15,15,13,7
2019-12-16,102,78,17,21,11,9
2019-12-17,141,90,19,20,3,10
2019-12-18,152,89,19,19, ,10
2019-12-19,156,94,22,24,1,11
2019-12-20,159,92,23,17,3,10
2019-12-21,158,83,19,14, ,4
2019-12-22,153,80,18,15, ,5
2019-12-23,144,70,18,11, ,4
2019-12-24,125,77,20,11,3,6
2019-12-25,144,75,19,12,4,6
2019-12-26,131,80,17,14,4,7
2019-12-27,123,85,18,14,6,5
2019-12-28,154,89,21,15,3,7
2019-12-29,156, , , , , 
2019-12-30,,,,,,
2019-12-31, ,52,13,10,1,5
2020-01-01,85,42,11,12, ,5
2020-01-02,59,42,11,9, ,5
2020-01-03,61,68,16,12, ,6
2020-01-04,120,74,16,13,4,4
2020-01-05,140,66,14,13,2,15
2020-01-06,116,64,13,12, ,26
2020-01-07,110,58,11,11, , 
2020-01-08,83,63,10,13,4, 
2020-01-09,96,81,17,13,1, 
2020-01-10,154,86,19,18,5, 
2020-01-11,152,87,20,18,2, 
2020-01-12,138,85,20,22,5, 
2020-01-13,135,84,25,15, , 
2020-01-14,147,57,16,8, , 
2020-01-15,98,50,14,9, , 
2020-01-16,70,46,13,11, , 
2020-01-17,59,52,15,12,4, 
2020-01-18,69,50,17,10, , 
2020-01-19,66,59,15,12, , 
2020-01-20,77,59,15,13,1, 
2020-01-21,73,57,16,13,3, 
2020-01-22,78,72,17,19,3, 
2020-01-23,111,79,16,25, , 
2020-01-24,118,89,20,22,4, 
2020-01-25,139,84,21,16,1, 
2020-01-26,124,77,19,14,1, 
