date,pm10,o3,no2,so2,co,dd,mm,yy
2021-01-10,107.0,34.0,26.0,8.0,6.0,10,1,2021
2021-01-11,105.0,35.0,19.0,7.0,4.0,11,1,2021
2021-01-12,104.0,39.0,15.0,7.0,5.0,12,1,2021
2021-01-13,118.0,39.0,18.0,4.0,4.0,13,1,2021
2021-01-14,126.0,42.0,29.0,6.0,8.0,14,1,2021
2021-01-15,142.0,47.0,21.0,5.0,6.0,15,1,2021
2021-01-16,158.0,41.0,22.0,5.0,7.0,16,1,2021
2021-01-17,143.0,36.0,35.0,62.0,13.0,17,1,2021
2021-01-18,138.0,41.0,29.0,5.0,7.0,18,1,2021
2021-01-19,112.0,27.0,26.0,9.0,7.0,19,1,2021
2021-01-20,122.0,40.0,34.0,8.0,9.0,20,1,2021
2021-01-21,117.0,44.0,34.0,5.0,7.0,21,1,2021
2021-01-22,130.0,28.0,30.0,5.0,8.0,22,1,2021
2021-01-23,116.0,44.0,20.0,8.0,6.0,23,1,2021
2021-01-24,125.0,34.0,23.0,10.0,7.0,24,1,2021
2021-01-25,128.0,24.0,21.0,5.0,8.0,25,1,2021
2021-01-26,125.0,35.0,24.0,8.0,6.0,26,1,2021
2021-01-27,121.0,41.0,26.0,10.0,8.0,27,1,2021
2021-01-28,131.0,37.0,27.0,7.0,7.0,28,1,2021
2021-01-29,137.0,43.0,33.0,11.0,11.0,29,1,2021
2021-01-30,140.0,51.0,24.0,8.0,5.0,30,1,2021
2021-01-31,114.0,48.0,33.0,5.0,9.0,31,1,2021
2021-02-01,136.0,48.0,45.0,8.0,13.0,1,2,2021
2021-02-02,158.0,47.0,44.0,11.0,15.0,2,2,2021
2021-02-03,150.0,43.0,39.0,8.0,10.0,3,2,2021
2021-02-04,140.0,42.0,43.0,8.0,13.0,4,2,2021
2021-02-05,168.0,39.0,36.0,12.0,10.0,5,2,2021
2021-02-06,80.0,34.0,24.0,6.0,5.0,6,2,2021
2021-02-07,107.0,41.0,35.0,7.0,9.0,7,2,2021
2021-02-08,158.0,50.0,45.0,8.0,15.0,8,2,2021
2021-02-09,164.0,65.0,54.0,9.0,17.0,9,2,2021
2021-02-10,118.0,51.0,37.0,8.0,8.0,10,2,2021
2021-02-11,112.0,52.0,33.0,8.0,9.0,11,2,2021
2021-02-12,116.0,51.0,31.0,7.0,6.0,12,2,2021
2021-02-13,99.0,43.0,18.0,5.0,3.0,13,2,2021
2021-02-14,84.0,39.0,27.0,7.0,7.0,14,2,2021
2021-02-15,113.0,52.0,29.0,7.0,6.0,15,2,2021
2021-02-16,136.0,28.0,27.0,10.0,8.0,16,2,2021
2021-02-17,117.0,63.0,25.0,6.0,5.0,17,2,2021
2021-02-18,120.0,20.0,37.0,10.0,9.0,18,2,2021
2021-02-19,130.0,32.0,31.0,8.0,8.0,19,2,2021
2021-02-20,156.0,44.0,38.0,10.0,10.0,20,2,2021
2021-02-21,144.0,80.0,39.0,10.0,10.0,21,2,2021
2021-02-22,117.0,58.0,29.0,10.0,5.0,22,2,2021
2021-02-23,107.0,76.0,33.0,8.0,10.0,23,2,2021
2021-02-24,117.0,63.0,27.0,9.0,4.0,24,2,2021
2021-02-25,103.0,14.0,24.0,6.0,4.0,25,2,2021
2021-02-26,117.5,47.5,33.0,8.0,8.5,26,2,2021
2021-02-27,117.5,47.5,33.0,8.0,8.5,27,2,2021
2021-02-28,76.0,51.0,10.0,7.0,4.0,28,2,2021
2021-03-01,92.0,43.0,7.0,5.0,4.0,1,3,2021
2021-03-02,97.0,66.0,15.0,10.0,10.0,2,3,2021
2021-03-03,125.0,78.0,14.0,9.0,5.0,3,3,2021
2021-03-04,79.0,54.0,4.0,5.0,3.0,4,3,2021
2021-03-05,94.0,60.0,13.0,10.0,8.0,5,3,2021
2021-03-06,95.0,56.0,6.0,5.0,4.0,6,3,2021
2021-03-07,75.0,64.0,4.0,9.0,3.0,7,3,2021
2021-03-08,53.0,25.0,4.0,4.0,2.0,8,3,2021
2021-03-09,45.0,34.0,5.0,7.0,4.0,9,3,2021
2021-03-10,55.0,20.0,5.0,4.0,2.0,10,3,2021
2021-03-11,62.0,25.0,9.0,4.0,4.0,11,3,2021
2021-03-12,100.0,42.0,9.0,7.0,4.0,12,3,2021
2021-03-13,84.0,62.0,13.0,6.0,4.0,13,3,2021
2021-03-14,82.0,68.0,12.0,14.0,4.0,14,3,2021
2021-03-15,93.0,49.0,14.0,7.0,9.0,15,3,2021
2021-03-16,125.0,54.0,13.0,8.0,3.0,16,3,2021
2021-03-17,121.0,46.0,13.0,8.0,6.0,17,3,2021
2021-03-18,125.0,67.0,17.0,10.0,8.0,18,3,2021
2021-03-19,142.0,73.0,14.0,11.0,6.0,19,3,2021
2021-03-20,116.0,74.0,8.0,9.0,5.0,20,3,2021
2021-03-21,113.0,65.0,12.0,9.0,8.0,21,3,2021
2021-03-22,119.0,57.0,10.0,10.0,5.0,22,3,2021
2021-03-23,98.0,80.0,6.0,8.0,4.0,23,3,2021
2021-03-24,102.0,7.0,27.0,11.0,8.0,24,3,2021
2021-03-25,110.0,76.0,16.0,12.0,6.0,25,3,2021
2021-03-26,111.0,73.0,10.0,14.0,4.0,26,3,2021
2021-03-27,95.0,51.0,4.0,9.0,3.0,27,3,2021
2021-03-28,76.0,33.0,2.0,8.0,2.0,28,3,2021
2021-03-29,74.0,39.0,3.0,15.0,3.0,29,3,2021
2021-03-30,87.0,66.0,5.0,16.0,3.0,30,3,2021
2021-03-31,75.0,44.0,5.0,6.0,3.0,31,3,2021
2021-04-01,79.0,52.0,4.0,8.0,2.0,1,4,2021
2021-04-02,55.0,43.0,4.0,4.0,2.0,2,4,2021
2021-04-03,62.0,44.0,4.0,4.0,1.0,3,4,2021
2021-04-04,44.0,50.0,9.0,5.0,3.0,4,4,2021
2021-04-05,65.0,40.0,6.0,7.0,1.0,5,4,2021
2021-04-06,65.0,27.0,2.0,2.0,1.0,6,4,2021
2021-04-07,63.0,33.0,4.0,6.0,5.0,7,4,2021
2021-04-08,58.0,25.0,3.0,5.0,3.0,8,4,2021
2021-04-09,63.0,50.0,3.0,6.0,3.0,9,4,2021
2021-04-10,53.0,35.0,2.0,44.0,3.0,10,4,2021
2021-04-11,58.0,43.0,4.0,31.0,4.0,11,4,2021
2021-04-12,57.0,38.0,3.0,6.0,2.0,12,4,2021
2021-04-13,57.0,39.0,2.0,4.0,2.0,13,4,2021
2021-04-14,58.0,43.0,2.0,6.0,2.0,14,4,2021
2021-04-15,54.0,60.0,3.0,8.0,2.0,15,4,2021
