date,pm25,o3,no2,so2,co,dd,mm,yy
2018-09-23,56.0,19.0,7.0,4.0,11.0,23,9,2018
2018-09-24,65.0,8.0,9.0,5.0,11.0,24,9,2018
2018-09-25,87.0,8.0,7.0,4.0,11.0,25,9,2018
2018-09-26,133.0,7.0,7.0,4.0,11.0,26,9,2018
2018-09-27,65.0,6.0,7.0,5.0,11.0,27,9,2018
2018-09-28,97.5,6.0,7.0,4.0,11.0,28,9,2018
2018-09-29,233.0,6.0,7.0,6.0,11.0,29,9,2018
2018-09-30,118.0,9.0,6.0,5.0,11.0,30,9,2018
2018-10-01,98.0,6.0,7.0,5.0,87.0,1,10,2018
2018-10-02,40.0,6.0,8.0,7.0,87.0,2,10,2018
2018-10-03,34.0,6.0,11.0,23.0,87.0,3,10,2018
2018-10-04,74.0,5.0,11.0,37.0,87.0,4,10,2018
2018-10-05,80.0,12.0,12.0,8.0,87.0,5,10,2018
2018-10-06,143.0,12.0,12.0,8.0,87.0,6,10,2018
2018-10-07,143.0,12.0,12.0,8.0,87.0,7,10,2018
2018-10-08,143.0,12.0,12.0,8.0,87.0,8,10,2018
2018-10-09,143.0,12.0,12.0,8.0,87.0,9,10,2018
2018-10-10,143.0,12.0,12.0,8.0,87.0,10,10,2018
2018-10-11,143.0,12.0,12.0,8.0,87.0,11,10,2018
2018-10-12,143.0,12.0,12.0,8.0,87.0,12,10,2018
2018-10-13,143.0,12.0,12.0,8.0,87.0,13,10,2018
2018-10-14,143.0,12.0,12.0,8.0,87.0,14,10,2018
2018-10-15,143.0,12.0,12.0,8.0,87.0,15,10,2018
2018-10-16,143.0,12.0,12.0,8.0,87.0,16,10,2018
2018-10-17,143.0,12.0,12.0,8.0,87.0,17,10,2018
2018-10-18,143.0,12.0,12.0,8.0,87.0,18,10,2018
2018-10-19,143.0,12.0,12.0,8.0,87.0,19,10,2018
2018-10-20,143.0,12.0,12.0,8.0,87.0,20,10,2018
2018-10-21,143.0,10.0,16.0,13.0,87.0,21,10,2018
2018-10-22,149.0,18.0,15.0,12.0,87.0,22,10,2018
2018-10-23,162.0,12.0,14.0,9.0,87.0,23,10,2018
2018-10-24,161.0,8.0,14.0,4.0,87.0,24,10,2018
2018-10-25,143.0,20.0,15.0,5.0,87.0,25,10,2018
2018-10-26,163.0,29.0,16.0,8.0,87.0,26,10,2018
2018-10-27,152.0,41.0,14.0,11.0,87.0,27,10,2018
2018-10-28,157.0,41.0,11.0,3.0,87.0,28,10,2018
2018-10-29,189.0,14.0,11.0,6.0,87.0,29,10,2018
2018-10-30,90.0,8.0,12.0,5.0,87.0,30,10,2018
2018-10-31,94.0,12.0,12.0,8.0,87.0,31,10,2018
2018-11-01,78.0,21.0,11.0,5.0,6.5,1,11,2018
2018-11-02,78.0,17.0,9.0,8.0,6.5,2,11,2018
2018-11-03,106.0,18.0,8.0,10.0,6.5,3,11,2018
2018-11-04,257.0,15.0,8.0,7.0,6.5,4,11,2018
2018-11-05,115.0,12.0,9.0,5.0,6.5,5,11,2018
2018-11-06,114.0,15.0,11.0,5.0,6.5,6,11,2018
2018-11-07,128.0,12.0,20.0,6.0,6.5,7,11,2018
2018-11-08,114.0,17.0,12.0,5.0,6.5,8,11,2018
2018-11-09,141.0,16.0,13.0,10.0,6.5,9,11,2018
2018-11-10,155.0,24.0,13.0,9.0,6.5,10,11,2018
2018-11-11,157.0,31.0,14.0,11.0,6.5,11,11,2018
2018-11-12,156.0,39.0,16.0,8.0,205.0,12,11,2018
2018-11-13,171.0,25.0,15.0,8.0,6.5,13,11,2018
2018-11-14,156.0,12.0,11.0,7.0,6.5,14,11,2018
2018-11-15,125.0,9.0,8.0,4.0,6.5,15,11,2018
2018-11-16,83.0,10.0,11.0,4.0,6.5,16,11,2018
2018-11-17,100.0,8.0,10.0,3.0,6.5,17,11,2018
2018-11-18,114.0,12.0,8.0,3.0,6.5,18,11,2018
2018-11-19,87.0,14.0,9.0,4.0,6.5,19,11,2018
2018-11-20,118.0,8.0,7.0,3.0,6.5,20,11,2018
2018-11-21,48.0,7.0,11.0,4.0,6.5,21,11,2018
2018-11-22,60.0,20.0,12.0,4.0,6.5,22,11,2018
2018-11-23,127.0,27.0,18.0,4.0,6.5,23,11,2018
2018-11-24,163.0,30.0,14.0,4.0,6.5,24,11,2018
2018-11-25,221.0,42.0,19.0,5.0,6.5,25,11,2018
2018-11-26,152.0,38.0,17.0,5.0,6.5,26,11,2018
2018-11-27,162.0,29.0,15.0,4.0,6.5,27,11,2018
2018-11-28,155.0,22.0,11.0,3.0,5.0,28,11,2018
2018-11-29,116.0,17.0,13.0,4.0,7.0,29,11,2018
2018-11-30,126.0,23.0,14.0,8.0,6.0,30,11,2018
2018-12-01,130.0,27.0,10.0,3.0,5.0,1,12,2018
2018-12-02,48.0,16.0,11.0,3.0,11.0,2,12,2018
2018-12-03,97.0,8.0,11.0,4.0,7.0,3,12,2018
2018-12-04,71.0,5.0,12.0,3.0,4.0,4,12,2018
2018-12-05,128.0,7.0,9.0,5.0,12.0,5,12,2018
2018-12-06,100.0,24.0,10.0,5.0,9.0,6,12,2018
2018-12-07,150.0,27.0,11.0,5.0,9.0,7,12,2018
2018-12-08,171.0,30.0,11.0,6.0,7.0,8,12,2018
2018-12-09,170.0,23.0,13.0,7.0,15.0,9,12,2018
2018-12-10,179.0,15.0,16.0,6.0,10.0,10,12,2018
2018-12-11,177.0,15.0,11.0,5.0,8.0,11,12,2018
2018-12-12,138.0,15.0,11.0,5.0,8.0,12,12,2018
2018-12-13,138.0,15.0,11.0,5.0,8.0,13,12,2018
2018-12-14,138.0,17.0,11.0,6.0,4.0,14,12,2018
2018-12-15,169.0,8.0,9.0,5.0,2.0,15,12,2018
2018-12-16,116.0,14.0,13.0,6.0,11.0,16,12,2018
2018-12-17,135.0,13.0,15.0,9.0,8.0,17,12,2018
2018-12-18,157.0,11.0,10.0,10.0,6.0,18,12,2018
2018-12-19,89.0,10.0,10.0,5.0,7.0,19,12,2018
2018-12-20,127.0,8.0,11.0,5.0,9.0,20,12,2018
2018-12-21,108.0,10.0,11.0,4.0,5.0,21,12,2018
2018-12-22,118.0,7.0,11.0,5.0,8.0,22,12,2018
2018-12-23,138.0,12.0,12.0,5.0,11.0,23,12,2018
2018-12-24,144.0,17.0,13.0,5.0,10.0,24,12,2018
2018-12-25,164.0,25.0,11.0,5.0,6.0,25,12,2018
2018-12-26,209.0,27.0,12.0,5.0,7.0,26,12,2018
2018-12-27,359.0,14.0,11.0,6.0,9.0,27,12,2018
2018-12-28,135.0,15.0,13.0,6.0,8.0,28,12,2018
2018-12-29,239.0,19.0,2.0,5.0,4.0,29,12,2018
2018-12-30,241.0,15.0,11.0,5.0,8.0,30,12,2018
2018-12-31,138.0,42.0,7.0,14.0,5.0,31,12,2018
2019-01-01,190.0,31.0,7.0,10.0,8.0,1,1,2019
2019-01-02,133.0,34.0,8.0,11.0,8.0,2,1,2019
2019-01-03,157.0,31.0,8.0,7.0,8.0,3,1,2019
2019-01-04,142.0,38.0,8.0,7.0,10.0,4,1,2019
2019-01-05,154.0,34.0,7.0,6.0,7.0,5,1,2019
2019-01-06,148.0,20.0,7.0,8.0,8.0,6,1,2019
2019-01-07,135.0,27.0,8.0,13.0,8.0,7,1,2019
2019-01-08,151.0,39.0,7.0,3.0,8.0,8,1,2019
2019-01-09,156.0,28.0,8.0,3.0,8.0,9,1,2019
2019-01-10,148.0,42.0,6.0,3.0,8.0,10,1,2019
2019-01-11,156.0,33.0,6.0,4.0,5.0,11,1,2019
2019-01-12,131.0,20.0,7.0,9.0,10.0,12,1,2019
2019-01-13,145.0,41.0,6.0,12.0,6.0,13,1,2019
2019-01-14,165.0,39.0,5.0,11.0,14.0,14,1,2019
2019-01-15,155.0,19.0,5.0,7.0,5.0,15,1,2019
2019-01-16,146.0,36.0,5.0,5.0,5.0,16,1,2019
2019-01-17,160.0,40.0,6.0,5.0,9.0,17,1,2019
2019-01-18,157.0,38.0,6.0,5.0,5.0,18,1,2019
2019-01-19,133.0,42.0,6.0,8.0,9.0,19,1,2019
2019-01-20,137.0,23.0,6.0,5.0,5.0,20,1,2019
2019-01-21,151.0,31.0,5.0,5.0,6.0,21,1,2019
2019-01-22,169.0,31.0,5.0,5.0,7.0,22,1,2019
2019-01-23,61.0,29.0,5.0,6.0,6.0,23,1,2019
2019-01-24,97.0,12.0,6.0,5.0,8.0,24,1,2019
2019-01-25,71.0,10.0,4.0,3.0,7.0,25,1,2019
2019-01-26,48.0,17.0,4.0,3.0,8.0,26,1,2019
2019-01-27,38.0,17.0,4.0,4.0,8.0,27,1,2019
2019-01-28,45.0,16.0,5.0,23.0,7.0,28,1,2019
2019-01-29,84.0,26.0,6.0,14.0,6.0,29,1,2019
2019-01-30,111.0,23.0,5.0,5.0,6.0,30,1,2019
2019-01-31,96.0,32.0,5.0,5.0,5.0,31,1,2019
2019-02-01,90.0,35.0,5.0,5.0,6.0,1,2,2019
2019-02-02,90.0,27.0,6.0,6.0,6.0,2,2,2019
2019-02-03,78.0,30.0,6.0,6.0,7.0,3,2,2019
2019-02-04,70.0,49.0,7.0,7.0,8.0,4,2,2019
2019-02-05,89.0,49.0,6.0,5.0,7.0,5,2,2019
2019-02-06,103.0,34.0,6.0,5.0,10.0,6,2,2019
2019-02-07,105.0,26.0,5.0,4.0,9.0,7,2,2019
2019-02-08,111.0,10.0,5.0,3.0,5.0,8,2,2019
2019-02-09,74.0,11.0,5.0,4.0,8.0,9,2,2019
2019-02-10,59.0,14.0,5.0,3.0,8.0,10,2,2019
2019-02-11,95.0,31.0,5.0,3.0,7.0,11,2,2019
2019-02-12,100.0,48.0,6.0,9.0,7.0,12,2,2019
2019-02-13,244.0,34.0,6.0,7.0,8.0,13,2,2019
2019-02-14,374.0,19.0,5.0,5.0,10.0,14,2,2019
2019-02-15,122.0,15.0,5.0,3.0,5.0,15,2,2019
2019-02-16,97.0,13.0,5.0,3.0,5.0,16,2,2019
2019-02-17,136.0,8.0,4.0,2.0,7.0,17,2,2019
2019-02-18,45.0,6.0,4.0,3.0,7.0,18,2,2019
2019-02-19,5.0,8.0,6.0,3.0,6.0,19,2,2019
2019-02-20,31.0,12.0,5.0,4.0,10.0,20,2,2019
2019-02-21,61.0,29.0,6.0,5.0,9.0,21,2,2019
2019-02-22,67.0,43.0,7.0,8.0,6.0,22,2,2019
2019-02-23,71.0,23.0,6.0,5.0,6.0,23,2,2019
2019-02-24,82.0,16.0,5.0,2.0,9.0,24,2,2019
2019-02-25,185.0,10.0,5.0,3.0,8.0,25,2,2019
2019-02-26,466.0,8.0,4.0,3.0,6.0,26,2,2019
2019-02-27,107.0,9.0,4.0,3.0,6.0,27,2,2019
2019-02-28,239.0,7.0,5.0,3.0,9.0,28,2,2019
2019-03-01,427.0,8.0,5.0,4.0,6.0,1,3,2019
2019-03-02,449.0,11.0,5.0,3.0,3.0,2,3,2019
2019-03-03,127.0,12.0,5.0,3.0,7.0,3,3,2019
2019-03-04,138.0,15.0,8.0,3.0,6.0,4,3,2019
2019-03-05,137.0,9.0,5.0,3.0,6.0,5,3,2019
2019-03-06,112.0,11.0,5.0,3.0,6.0,6,3,2019
2019-03-07,57.0,11.0,5.0,3.0,6.0,7,3,2019
2019-03-08,64.0,17.0,5.0,3.0,8.0,8,3,2019
2019-03-09,57.0,8.0,3.0,2.0,4.0,9,3,2019
2019-03-10,50.0,8.0,5.0,4.0,6.0,10,3,2019
2019-03-11,51.0,22.0,5.0,4.0,6.0,11,3,2019
2019-03-12,80.0,16.0,4.0,4.0,10.0,12,3,2019
2019-03-13,99.0,26.0,4.0,3.0,5.0,13,3,2019
2019-03-14,107.0,27.0,4.0,3.0,7.0,14,3,2019
2019-03-15,115.0,19.0,7.0,3.0,6.0,15,3,2019
2019-03-16,114.0,24.0,4.0,4.0,9.0,16,3,2019
2019-03-17,110.0,17.0,4.0,3.0,6.0,17,3,2019
2019-03-18,99.0,9.0,4.0,3.0,7.0,18,3,2019
2019-03-19,91.0,12.0,8.0,3.0,5.0,19,3,2019
2019-03-20,101.0,17.0,4.0,3.0,3.0,20,3,2019
2019-03-21,75.0,13.0,4.0,2.0,8.0,21,3,2019
2019-03-22,53.0,12.0,8.0,2.0,6.0,22,3,2019
2019-03-23,50.0,10.0,6.0,2.0,8.0,23,3,2019
2019-03-24,47.0,8.0,7.0,2.0,6.0,24,3,2019
2019-03-25,53.0,9.0,8.0,2.0,9.0,25,3,2019
2019-03-26,59.0,14.0,4.0,2.0,10.0,26,3,2019
2019-03-27,63.0,18.0,8.0,2.0,5.0,27,3,2019
2019-03-28,69.0,15.0,7.0,2.0,8.0,28,3,2019
2019-03-29,62.0,16.0,9.0,2.0,6.0,29,3,2019
2019-03-30,52.0,17.0,6.0,2.0,15.0,30,3,2019
2019-03-31,147.0,11.0,4.0,2.0,7.0,31,3,2019
2019-04-01,53.0,14.0,4.0,2.0,7.0,1,4,2019
2019-04-02,52.0,8.0,4.0,2.0,8.0,2,4,2019
2019-04-03,48.0,6.0,4.0,2.0,8.0,3,4,2019
2019-04-04,47.0,5.0,4.0,2.0,10.0,4,4,2019
2019-04-05,50.0,7.0,4.0,2.0,10.0,5,4,2019
2019-04-06,48.0,8.0,4.0,2.0,8.0,6,4,2019
2019-04-07,36.0,6.0,6.0,2.0,9.0,7,4,2019
2019-04-08,95.0,7.0,10.0,2.0,8.0,8,4,2019
2019-04-09,47.0,6.0,10.0,2.0,10.0,9,4,2019
2019-04-10,117.0,8.0,9.0,2.0,10.0,10,4,2019
2019-04-11,85.0,7.0,10.0,2.0,9.0,11,4,2019
2019-04-12,71.0,18.0,9.0,2.0,9.0,12,4,2019
2019-04-13,66.0,3.0,5.0,3.0,9.0,13,4,2019
2019-04-14,73.0,8.0,4.0,2.0,9.0,14,4,2019
2019-04-15,73.0,8.0,4.0,2.0,9.0,15,4,2019
2019-04-16,73.0,8.0,4.0,2.0,9.0,16,4,2019
2019-04-17,73.0,8.0,4.0,2.0,9.0,17,4,2019
2019-04-18,73.0,8.0,4.0,2.0,9.0,18,4,2019
2019-04-19,73.0,9.0,2.0,2.0,11.0,19,4,2019
2019-04-20,19.0,16.0,2.0,2.0,9.0,20,4,2019
2019-04-21,47.0,13.0,2.0,2.0,12.0,21,4,2019
2019-04-22,80.0,8.0,1.0,3.0,9.0,22,4,2019
2019-04-23,125.0,7.0,2.0,2.0,11.0,23,4,2019
2019-04-24,126.0,11.0,2.0,2.0,10.0,24,4,2019
2019-04-25,125.0,9.0,2.0,2.0,8.0,25,4,2019
2019-04-26,127.0,5.0,2.0,2.0,8.0,26,4,2019
2019-04-27,126.0,7.0,2.0,2.0,10.0,27,4,2019
2019-04-28,126.0,7.0,1.0,2.0,12.0,28,4,2019
2019-04-29,127.0,12.0,1.0,2.0,11.0,29,4,2019
2019-04-30,124.0,13.0,2.0,3.0,10.0,30,4,2019
2019-05-01,127.0,12.0,4.0,2.0,9.0,1,5,2019
2019-05-02,127.0,11.0,4.0,2.0,10.0,2,5,2019
2019-05-03,125.0,13.0,4.0,2.0,8.0,3,5,2019
2019-05-04,128.0,11.0,4.0,2.0,10.0,4,5,2019
2019-05-05,127.0,11.0,4.0,2.0,11.0,5,5,2019
2019-05-06,126.0,7.0,4.0,2.0,11.0,6,5,2019
2019-05-07,127.0,17.0,6.0,2.0,8.0,7,5,2019
2019-05-08,138.0,33.0,6.0,2.0,10.0,8,5,2019
2019-05-09,79.0,33.0,6.0,2.0,10.0,9,5,2019
2019-05-10,79.0,33.0,6.0,2.0,10.0,10,5,2019
2019-05-11,79.0,33.0,6.0,2.0,10.0,11,5,2019
2019-05-12,79.0,33.0,6.0,2.0,10.0,12,5,2019
2019-05-13,79.0,33.0,6.0,2.0,10.0,13,5,2019
2019-05-14,79.0,31.0,6.0,2.0,6.0,14,5,2019
2019-05-15,78.0,34.0,6.0,2.0,11.0,15,5,2019
2019-05-16,71.0,37.0,6.0,2.0,15.0,16,5,2019
2019-05-17,72.0,37.0,6.0,2.0,6.0,17,5,2019
2019-05-18,86.0,32.0,7.0,2.0,7.0,18,5,2019
2019-05-19,74.0,30.0,6.0,2.0,8.0,19,5,2019
2019-05-20,55.0,31.0,6.0,3.0,10.0,20,5,2019
2019-05-21,55.0,27.0,6.0,2.0,13.0,21,5,2019
2019-05-22,56.0,35.0,6.0,2.0,10.0,22,5,2019
2019-05-23,62.0,33.0,6.0,2.0,10.0,23,5,2019
2019-05-24,71.0,54.0,6.0,1.0,6.0,24,5,2019
2019-05-25,72.0,55.0,6.0,2.0,11.0,25,5,2019
2019-05-26,74.0,41.0,6.0,2.0,11.0,26,5,2019
2019-05-27,70.0,41.0,6.0,3.0,14.0,27,5,2019
2019-05-28,157.0,34.0,6.0,2.0,15.0,28,5,2019
2019-05-29,82.0,50.0,6.0,2.0,9.0,29,5,2019
2019-05-30,94.0,58.0,6.0,3.0,14.0,30,5,2019
2019-05-31,79.0,80.0,6.0,2.0,9.0,31,5,2019
2019-06-01,66.0,84.0,6.0,2.0,7.0,1,6,2019
2019-06-02,64.0,30.0,5.0,2.0,22.0,2,6,2019
2019-06-03,110.0,89.0,6.0,1.0,13.0,3,6,2019
2019-06-04,131.0,81.0,7.0,2.0,9.0,4,6,2019
2019-06-05,101.0,28.0,8.0,2.0,9.0,5,6,2019
2019-06-06,50.0,46.0,9.0,2.0,12.0,6,6,2019
2019-06-07,80.0,81.0,10.0,2.0,11.0,7,6,2019
2019-06-08,80.0,65.0,7.0,2.0,12.0,8,6,2019
2019-06-09,80.0,37.0,9.0,2.0,14.0,9,6,2019
2019-06-10,80.0,42.0,9.0,2.0,14.0,10,6,2019
2019-06-11,80.0,39.0,10.0,2.0,6.0,11,6,2019
2019-06-12,80.0,38.0,10.0,2.0,8.0,12,6,2019
2019-06-13,80.0,32.0,11.0,2.0,7.0,13,6,2019
2019-06-14,80.0,49.0,10.0,1.0,7.0,14,6,2019
2019-06-15,80.0,59.0,9.0,1.0,5.0,15,6,2019
2019-06-16,80.0,21.0,10.0,2.0,6.0,16,6,2019
2019-06-17,80.0,53.0,9.0,1.0,8.0,17,6,2019
2019-06-18,80.0,49.0,9.0,2.0,7.0,18,6,2019
2019-06-19,80.0,27.0,12.0,4.0,9.0,19,6,2019
2019-06-20,110.0,21.0,10.0,4.0,7.0,20,6,2019
2019-06-21,99.0,36.0,6.0,1.0,5.0,21,6,2019
2019-06-22,76.0,48.0,6.0,2.0,8.0,22,6,2019
2019-06-23,80.0,38.0,7.0,2.0,10.0,23,6,2019
2019-06-24,59.0,36.0,7.0,2.0,9.0,24,6,2019
2019-06-25,66.0,18.0,6.0,2.0,5.0,25,6,2019
2019-06-26,87.0,8.0,6.0,1.0,7.0,26,6,2019
2019-06-27,81.0,8.0,6.0,2.0,5.0,27,6,2019
2019-06-28,91.0,19.0,9.0,1.0,5.0,28,6,2019
2019-06-29,45.0,17.0,7.0,1.0,3.0,29,6,2019
2019-06-30,4.0,27.0,6.0,3.0,4.0,30,6,2019
2019-07-01,47.0,25.0,7.0,2.0,4.0,1,7,2019
2019-07-02,74.0,16.0,7.0,2.0,6.0,2,7,2019
2019-07-03,82.0,16.0,6.0,1.0,6.0,3,7,2019
2019-07-04,101.0,4.0,6.0,1.0,7.0,4,7,2019
2019-07-05,78.0,12.0,6.0,1.0,5.0,5,7,2019
2019-07-06,91.0,17.0,6.0,1.0,4.0,6,7,2019
2019-07-07,104.0,16.0,6.0,2.0,6.0,7,7,2019
2019-07-08,132.0,19.0,6.0,1.0,6.0,8,7,2019
2019-07-09,102.0,11.0,6.0,1.0,8.0,9,7,2019
2019-07-10,63.0,12.0,7.0,2.0,7.0,10,7,2019
2019-07-11,74.0,12.0,6.0,1.0,10.0,11,7,2019
2019-07-12,99.0,10.0,6.0,1.0,9.0,12,7,2019
2019-07-13,90.0,11.0,5.0,1.0,5.0,13,7,2019
2019-07-14,96.0,17.0,5.0,2.0,8.0,14,7,2019
2019-07-15,101.0,16.0,7.0,2.0,8.0,15,7,2019
2019-07-16,83.0,10.0,6.0,2.0,5.0,16,7,2019
2019-07-17,93.0,19.0,6.0,1.0,4.0,17,7,2019
2019-07-18,100.0,11.0,6.0,2.0,3.0,18,7,2019
2019-07-19,66.0,21.0,6.0,1.0,11.0,19,7,2019
2019-07-20,67.0,12.0,5.0,1.0,5.0,20,7,2019
2019-07-21,65.0,4.0,6.0,2.0,5.0,21,7,2019
2019-07-22,77.0,15.0,6.0,1.0,5.0,22,7,2019
2019-07-23,104.0,21.0,5.0,2.0,5.0,23,7,2019
2019-07-24,75.0,15.0,5.0,3.0,7.0,24,7,2019
2019-07-25,128.0,13.0,9.0,3.0,6.0,25,7,2019
2019-07-26,61.0,19.0,8.0,2.0,6.0,26,7,2019
2019-07-27,69.0,24.0,9.0,2.0,6.0,27,7,2019
2019-07-28,80.0,17.0,6.0,3.0,4.0,28,7,2019
2019-07-29,69.0,16.0,7.0,3.0,5.0,29,7,2019
2019-07-30,85.0,21.0,7.0,2.0,7.0,30,7,2019
2019-07-31,86.0,21.0,6.0,2.0,6.0,31,7,2019
2019-08-01,85.0,5.0,7.0,3.0,7.0,1,8,2019
2019-08-02,93.0,5.0,6.0,2.0,4.0,2,8,2019
2019-08-03,81.0,9.5,6.0,2.0,5.0,3,8,2019
2019-08-04,65.0,8.0,6.0,2.0,5.0,4,8,2019
2019-08-05,70.0,7.0,8.0,2.0,4.0,5,8,2019
2019-08-06,73.0,9.0,6.0,1.0,4.0,6,8,2019
2019-08-07,59.0,11.0,7.0,2.0,11.0,7,8,2019
2019-08-08,67.0,12.0,7.0,1.0,5.0,8,8,2019
2019-08-09,71.0,17.0,6.0,2.0,5.0,9,8,2019
2019-08-10,70.0,18.0,6.0,2.0,5.0,10,8,2019
2019-08-11,66.0,15.0,6.0,2.0,5.0,11,8,2019
2019-08-12,70.0,14.0,5.0,4.0,11.0,12,8,2019
2019-08-13,77.0,19.0,5.0,4.0,11.0,13,8,2019
2019-08-14,75.0,14.0,10.0,5.0,7.0,14,8,2019
2019-08-15,57.0,17.0,5.0,6.0,7.0,15,8,2019
2019-08-16,71.0,4.0,5.0,4.0,8.0,16,8,2019
2019-08-17,53.0,7.0,5.0,2.0,2.0,17,8,2019
2019-08-18,45.0,11.0,6.0,2.0,5.0,18,8,2019
2019-08-19,63.0,8.0,5.0,5.0,5.0,19,8,2019
2019-08-20,66.0,6.0,6.0,22.0,4.0,20,8,2019
2019-08-21,98.0,6.0,5.0,2.0,3.0,21,8,2019
2019-08-22,108.0,6.0,6.0,3.0,4.0,22,8,2019
2019-08-23,96.0,9.0,6.0,2.0,5.0,23,8,2019
2019-08-24,78.0,9.0,6.0,2.0,4.0,24,8,2019
2019-08-25,94.0,12.0,10.0,2.0,4.0,25,8,2019
2019-08-26,76.0,13.0,11.0,2.0,3.0,26,8,2019
2019-08-27,88.0,15.0,6.0,2.0,4.0,27,8,2019
2019-08-28,96.0,11.0,6.0,2.0,4.0,28,8,2019
2019-08-29,98.0,10.0,6.0,3.0,5.0,29,8,2019
2019-08-30,89.0,8.0,7.0,2.0,5.0,30,8,2019
2019-08-31,105.0,5.0,6.0,2.0,5.0,31,8,2019
2019-09-01,105.0,8.0,4.0,2.0,5.0,1,9,2019
2019-09-02,86.0,5.0,6.0,2.0,5.0,2,9,2019
2019-09-03,75.0,8.0,6.0,2.0,4.0,3,9,2019
2019-09-04,86.0,7.0,6.0,4.0,4.0,4,9,2019
2019-09-05,82.0,11.0,8.0,3.0,14.0,5,9,2019
2019-09-06,96.0,8.0,3.0,2.0,16.0,6,9,2019
2019-09-07,112.0,6.0,4.0,3.0,13.0,7,9,2019
2019-09-08,89.0,7.0,4.0,2.0,12.0,8,9,2019
2019-09-09,99.0,12.0,3.0,2.0,14.0,9,9,2019
2019-09-10,105.0,10.0,3.0,2.0,16.0,10,9,2019
2019-09-11,85.0,9.0,3.0,2.0,17.0,11,9,2019
2019-09-12,77.0,14.0,4.0,2.0,10.0,12,9,2019
2019-09-13,82.0,11.0,3.0,2.0,5.0,13,9,2019
2019-09-14,91.0,9.0,3.0,2.0,6.0,14,9,2019
2019-09-15,78.0,7.0,3.0,3.0,14.0,15,9,2019
2019-09-16,80.0,10.0,3.0,2.0,16.0,16,9,2019
2019-09-17,70.0,10.0,3.0,3.0,17.0,17,9,2019
2019-09-18,81.0,11.0,4.0,4.0,20.0,18,9,2019
2019-09-19,77.0,7.0,3.0,2.0,19.0,19,9,2019
2019-09-20,98.0,9.0,5.0,2.0,15.0,20,9,2019
2019-09-21,122.0,9.0,6.0,2.0,14.0,21,9,2019
2019-09-22,132.0,22.0,5.0,1.0,6.0,22,9,2019
2019-09-23,139.0,16.0,5.0,2.0,12.0,23,9,2019
2019-09-24,101.0,6.0,4.0,2.0,11.0,24,9,2019
2019-09-25,67.0,8.0,4.0,2.0,13.0,25,9,2019
2019-09-26,63.0,6.0,5.0,3.0,13.0,26,9,2019
2019-09-27,67.0,6.0,5.0,3.0,11.0,27,9,2019
2019-09-28,90.0,6.0,5.0,3.0,10.0,28,9,2019
2019-09-29,98.0,12.0,5.0,2.0,9.0,29,9,2019
2019-09-30,79.0,15.0,7.0,2.0,11.0,30,9,2019
2019-10-01,111.0,14.0,11.0,3.0,11.0,1,10,2019
2019-10-02,108.0,7.0,12.0,4.0,11.0,2,10,2019
2019-10-03,80.0,9.0,10.0,1.0,12.0,3,10,2019
2019-10-04,90.0,11.0,10.0,1.0,9.0,4,10,2019
2019-10-05,140.0,7.0,10.0,1.0,8.0,5,10,2019
2019-10-06,80.0,12.0,9.0,1.0,8.0,6,10,2019
2019-10-07,76.0,14.0,9.0,3.0,10.0,7,10,2019
2019-10-08,80.0,11.0,10.0,2.0,13.0,8,10,2019
2019-10-09,77.0,7.0,10.0,3.0,13.0,9,10,2019
2019-10-10,72.0,6.0,10.0,2.0,12.0,10,10,2019
2019-10-11,73.0,5.0,10.0,3.0,11.0,11,10,2019
2019-10-12,70.0,8.0,9.0,2.0,8.0,12,10,2019
2019-10-13,70.0,8.0,9.0,2.0,8.0,13,10,2019
2019-10-14,68.0,10.0,10.0,3.0,9.0,14,10,2019
2019-10-15,71.0,6.0,11.0,3.0,7.0,15,10,2019
2019-10-16,72.0,7.0,12.0,4.0,9.0,16,10,2019
2019-10-17,129.0,10.0,11.0,2.0,9.0,17,10,2019
2019-10-18,122.0,7.0,11.0,2.0,7.0,18,10,2019
2019-10-19,147.0,9.0,11.0,2.0,9.0,19,10,2019
2019-10-20,147.0,5.0,11.0,4.0,10.0,20,10,2019
2019-10-21,127.0,7.0,11.0,2.0,9.0,21,10,2019
2019-10-22,104.0,12.0,10.0,2.0,8.0,22,10,2019
2019-10-23,149.0,9.0,10.0,10.0,13.0,23,10,2019
2019-10-24,122.0,10.0,10.0,7.0,7.0,24,10,2019
2019-10-25,113.0,6.0,11.0,7.0,7.0,25,10,2019
2019-10-26,175.0,8.0,13.0,9.0,10.0,26,10,2019
2019-10-27,204.0,7.0,10.0,9.0,9.0,27,10,2019
2019-10-28,131.0,11.0,11.0,5.0,9.0,28,10,2019
2019-10-29,87.0,7.0,11.0,2.0,10.0,29,10,2019
2019-10-30,52.0,6.0,11.0,3.0,11.0,30,10,2019
2019-10-31,95.0,7.0,11.0,4.0,10.0,31,10,2019
2019-11-01,96.0,13.0,10.0,3.0,11.0,1,11,2019
2019-11-02,112.0,8.0,11.0,4.0,9.0,2,11,2019
2019-11-03,157.0,20.0,13.0,3.0,11.0,3,11,2019
2019-11-04,178.0,29.0,13.0,2.0,10.0,4,11,2019
2019-11-05,176.0,28.0,10.0,2.0,13.0,5,11,2019
2019-11-06,169.0,26.0,6.0,2.0,14.0,6,11,2019
2019-11-07,186.0,27.0,7.0,2.0,11.0,7,11,2019
