date,pm25,pm10,o3,no2,so2,co
2017-06-03,99, ,47,2,2,3
2017-06-04,107, ,22,4,2,4
2017-06-05,109, ,23,4,2,4
2017-06-06,112, ,15,4,3,6
2017-06-07,92, ,9,4,2,5
2017-06-08,113, ,14,4,2,6
2017-06-09,110, ,14,4,2,7
2017-06-10,118, ,11,4,2,5
2017-06-11,91, ,32,5,2,4
2017-06-12,101, ,19,4,2,4
2017-06-13,101, ,24,4,4,4
2017-06-14,109, ,24,4,1,4
2017-06-15,120, ,21, ,4,5
2017-06-16,127, ,23,4,1,5
2017-06-17,119, ,28,4,1,4
2017-06-18,109, ,19,3,2,5
2017-06-19,124, ,19,4,1,6
2017-06-20,103, ,27,3,1,4
2017-06-21,132, ,19,7,1,5
2017-06-22,118, ,20,9,1,5
2017-06-23,120, ,19,6,1,6
2017-06-24,117, ,15,6,6,5
2017-06-25,110, ,19,7,1,5
2017-06-26,119, ,21,7,1,5
2017-06-27,123, ,14,4,2,6
2017-06-28,108, ,5,2,2,6
2017-06-29,135, ,14,5,1,8
2017-06-30,173, ,18,6,1,6
2017-07-01,139, ,25,6,1,5
2017-07-02,143, ,17,6,1,6
2017-07-03,132, ,3,6,2,7
2017-07-04,116, , , , , 
2017-07-05, , ,12,9,1,7
2017-07-06,131, ,24,8,6,6
2017-07-07,132, ,6,3,2,8
