date,pm25,pm10,o3,no2,so2,co
2020-03-24,75,46,38,10,11,9
2020-03-25,79,47,20,10,11,8
2020-03-26,54,34,12,7,12,8
2020-03-27,62,37,14,9,11,8
2020-03-28,59,39,17,6,11,8
2020-03-29,54,45,15,6,11,8
2020-03-30,57,49,9,5,10,8
2020-03-31,59,36,6,4,11,8
2020-04-01,58,46,8,3,11,8
2020-04-02,60,48,6,4,12,8
2020-04-03,58,49,3,4,10,8
2020-04-04,55,53,3,4,10,8
2020-04-05,62,39, ,1,11,7
2020-04-06,52,58, ,1,12,7
2020-04-07,59,54, ,1,12,7
2020-04-08,69,55, ,1,12,7
2020-04-09,65,49, ,1,11,7
2020-04-10,57,47, ,1,11,7
2020-04-11,57,54, ,1,12,7
2020-04-12,55,50, ,1,11,8
2020-04-13,58,51, ,1,11,8
2020-04-14,61,47, ,1,12,8
2020-04-15,59,32, ,1,11,7
2020-04-16,53,33, ,1,11,7
2020-04-17,50,38, ,1,10,7
2020-04-18,46,41, ,1,11,7
2020-04-19,48,45, ,1,11,8
2020-04-20,53,40, ,1,11,7
2020-04-21,51,38, ,1,13,7
2020-04-22,64,44, , ,16,9
2020-04-23,64,43, , ,19,10
2020-04-24,116,41, , ,26,9
2020-04-25,100,44, , ,30,9
2020-04-26,98,42, , ,32,9
2020-04-27,97,37, , ,31,9
2020-04-28,93,38, , ,33,9
2020-04-29,99,43, , ,33,8
2020-04-30,116,44, , ,33,8
2020-05-01,105,38, , ,34,8
2020-05-02,104,44, , ,36,8
2020-05-03,101,39, , ,37,8
2020-05-04,100,44, , ,40,7
2020-05-05,96,38, , ,41,7
2020-05-06,100,43, , ,36,8
2020-05-07,111,44, , ,35,7
2020-05-08,106,51, , ,41,7
2020-05-09,104,43, , ,45,7
2020-05-10,109,44, , ,33,9
2020-05-11,97,37, , ,38,7
2020-05-12,95,40, , ,41,7
2020-05-13,103,43,4, ,17,5
2020-05-14,100,60,4, ,12,5
2020-05-15,116,78,4, ,10,5
2020-05-16,135,64,4, ,12,5
2020-05-17,117,61,3,3,12,4
2020-05-18,109,68,3,3,12,4
2020-05-19,121,70,3,5,13,4
2020-05-20,124,74,4,6,14,4
2020-05-21,136,65,4,3,13,4
2020-05-22,116,68,4,2,10,4
2020-05-23,116,74,4,1,10,4
2020-05-24,124,64,3,5,12,4
2020-05-25,116,76,3,1,12,4
2020-05-26,138,72,4,1,7,4
2020-05-27,90,68,4,1,10,5
2020-05-28,137,19,4, , ,6
2020-05-29,26,42,4, , ,8
2020-05-30,71,38,4, , ,10
2020-05-31,55,32,4, , ,8
2020-06-01,41, , , , , 
2020-06-02,,,,,,
2020-06-03,,,,,,
2020-06-04,,,,,,
2020-06-05, ,29,4, ,4,8
2020-06-06,40,23,4, ,4,8
2020-06-07,36,23,4, ,4,8
2020-06-08,35,21,4, ,4,8
2020-06-09,37,24,4, ,4,8
2020-06-10,37,24,4, ,1,8
2020-06-11,35,20,4, , ,8
2020-06-12,40,17,4, , ,8
2020-06-13,32,18,4, , ,8
2020-06-14,34,23,4, , ,8
2020-06-15,30,19,4, , ,8
2020-06-16,31,16,4, , ,9
2020-06-17,49,27,4, , ,9
2020-06-18,38,40,4, , ,9
2020-06-19,54,34,4, , ,8
2020-06-20,43,33,4, , ,8
2020-06-21,38,39,4, , ,8
2020-06-22,46,26,4, , ,9
2020-06-23,39,21,4, , ,8
2020-06-24,37,28,4, , ,8
2020-06-25,43,28,4, , ,8
2020-06-26,40,40,4, , ,8
2020-06-27,49,28,4, , ,8
2020-06-28,42,20,4, , ,8
2020-06-29,24,16,4, , ,8
2020-06-30,22,19,4, , ,9
2020-07-01,30,19,4, , ,8
2020-07-02,28,12,4, , ,8
2020-07-03,22,15,4, , ,8
2020-07-04,20,29,4, , ,8
2020-07-05,32,34,4, , ,8
2020-07-06,39,31,4, , ,8
2020-07-07,31,33,4, , ,8
2020-07-08,33,30,4, , ,8
2020-07-09,35,26,4, , ,8
2020-07-10,32,25,4, , ,8
2020-07-11,35,19,4, , ,9
2020-07-12,29,23,4, , ,9
2020-07-13,29,20,4, , ,10
2020-07-14,29,16,4, , ,9
2020-07-15,24,14,4, , ,9
2020-07-16,22,24,4, , ,10
2020-07-17,32,27,4, , ,9
2020-07-18,39,28,4, , ,9
2020-07-19,36,28,4, , ,9
2020-07-20,35,27,4, , ,9
2020-07-21,38,24,4, , ,9
2020-07-22,35,22,4, , ,9
2020-07-23,31,27,4, , ,10
2020-07-24,38,25,4, , ,11
2020-07-25,48, , , , , 
2020-07-26,,,,,,
2020-07-27,,,,,,
2020-07-28,,,,,,
2020-07-29,,,,,,
2020-07-30,,,,,,
2020-07-31,,,,,,
2020-08-01,,,,,,
2020-08-02,,,,,,
2020-08-03,,,,,,
2020-08-04, ,20,4, ,8,9
2020-08-05,27,17,4, ,7,9
2020-08-06,23,27,4, ,7,9
2020-08-07,34,29,4, ,7,9
2020-08-08,34,33,4, ,7,9
2020-08-09,38,28,4, ,7,9
2020-08-10,36,29,4, ,7,9
2020-08-11,32,24,4, ,7,9
2020-08-12,31, , , , , 
2020-08-13,,,,,,
2020-08-14,,,,,,
2020-08-15, ,31,4, ,8,9
2020-08-16,1, , , , , 
2020-08-17, ,26,4, ,7,10
2020-08-18,32,19, , , , 
2020-08-19,26,21,4, ,7,10
2020-08-20,27,19,4, ,7,9
2020-08-21,25,21,4, ,7,9
2020-08-22,30,19,4, ,7,9
2020-08-23,31,21,4, ,7,9
2020-08-24,32,21,4, ,7,9
2020-08-25,33,20,4, ,7,10
2020-08-26,28,18,4, ,7,9
2020-08-27,25,16,4, ,7,10
2020-08-28,24,14,4, ,7,10
2020-08-29,28,19,4, ,7,10
2020-08-30,27,20,4, ,6,9
2020-08-31,29,24,4, ,7,11
2020-09-01,40,40,4, ,7,12
2020-09-02,50,31,4, ,7,11
2020-09-03,47,38,4, ,10,12
2020-09-04,67,43,4, ,8,12
2020-09-05,70,57,4, ,8,12
2020-09-06,94, ,4, ,7,12
2020-09-07,36, ,4, ,7,11
2020-09-08,43, ,4, ,7,11
2020-09-09,50, ,4, ,7,12
2020-09-10,43, ,4, ,8,13
2020-09-11,61, ,4, ,7,13
2020-09-12,37, ,4, ,7,10
2020-09-13,28, ,4, ,7,11
2020-09-14,40, ,4, ,8,12
2020-09-15,33, ,4, ,8,12
2020-09-16,35, ,4, ,7,13
2020-09-17,38, ,4, ,8,14
2020-09-18,46, ,4, ,8,13
2020-09-19,47, ,4, ,8,13
2020-09-20,46, ,4, ,8,14
2020-09-21,58, ,4, ,7,14
2020-09-22,51, ,4, ,7,11
2020-09-23,20, ,4, ,7,13
2020-09-24,47, ,4, ,14,20
2020-09-25,151, ,4, ,8,10
2020-09-26,33, ,4, ,8,11
2020-09-27,42, ,4, ,8,12
2020-09-28,59, ,4, ,8,13
2020-09-29,59, ,4, ,8,12
2020-09-30,75, ,4, ,8,11
2020-10-01,51, ,4, ,8,12
2020-10-02,65, ,4, ,8,12
2020-10-03,82, , , , , 
2020-10-04,,,,,,
2020-10-05,,,,,,
2020-10-06, , ,4, ,7,12
2020-10-07,97, ,4, ,8,12
2020-10-08,72, ,4, ,8,15
2020-10-09,97, ,4, ,8,15
2020-10-10,105, ,4, ,8,14
2020-10-11,77, ,82,1,8,14
2020-10-12,68, ,4, ,8,14
2020-10-13,86, ,4, ,14,16
2020-10-14,163, ,4, ,8,13
2020-10-15,49, ,4, ,8,16
2020-10-16,60, ,4, ,8,14
2020-10-17,60, ,4, ,8,12
2020-10-18,51, ,4, ,8,11
2020-10-19,54, ,4, ,8,12
2020-10-20,67, ,4, ,8,12
2020-10-21,69, ,4, ,8,15
2020-10-22,79, ,4, ,8,15
2020-10-23,73, ,4, ,8,14
2020-10-24,81, ,4, ,8,13
2020-10-25,77, ,4, ,8,14
2020-10-26,90, ,4, ,8,17
2020-10-27,119, ,4, ,8,16
2020-10-28,109, ,4, ,8,15
2020-10-29,114, ,4, ,8,15
2020-10-30,110, ,4, ,8,18
2020-10-31,108, ,4, ,8,17
2020-11-01,101, ,4, ,8,19
2020-11-02,119, ,4, ,8,17
2020-11-03,132, ,4, ,8,19
2020-11-04,127, ,4, ,8,19
2020-11-05,126, ,4, ,8,18
2020-11-06,111, ,4, ,8,18
2020-11-07,123, ,4, ,7,18
2020-11-08,116, ,4, ,8,19
2020-11-09,124, ,4, ,7,19
2020-11-10,129, ,4, ,7,19
2020-11-11,143, ,4, ,7,17
2020-11-12,132, ,4, ,8,20
2020-11-13,118, ,4, ,8,19
2020-11-14,122, ,4, ,8,17
2020-11-15,125, ,4, ,8,17
2020-11-16,120, ,4, ,7,18
2020-11-17,137, ,4, ,7,16
2020-11-18,131, ,4, ,7,12
2020-11-19,110, ,4, ,7,12
2020-11-20,98, ,4, ,7,13
2020-11-21,94, ,4, ,7,12
2020-11-22,88, ,4, ,7,14
2020-11-23,57, ,4, ,7,12
2020-11-24,62, ,4, ,7,15
2020-11-25,67, ,4, ,7,14
2020-11-26,65, ,4, ,7,14
2020-11-27,36, ,4, ,6,13
2020-11-28,31, ,4, ,7,13
2020-11-29,11, , , , , 
2020-11-30, , ,4, ,7,13
2020-12-01, , ,4, ,7,13
2020-12-02, , ,4, ,7,14
2020-12-03, , ,4, ,7,15
2020-12-04, , ,4, ,7,17
2020-12-05,34, ,4, ,7,14
2020-12-06,44, ,4, ,7,15
2020-12-07,47, ,4, ,7,16
2020-12-08,37, ,4, ,7,16
2020-12-09,40, ,4, ,7,14
2020-12-10,49, ,4, ,7,14
2020-12-11,93, ,4, ,8,13
2020-12-12,58, ,4, ,8,13
2020-12-13, , ,4, ,7,14
2020-12-14, , ,4, ,7,13
2020-12-15,139, ,4, ,8,14
2020-12-16, , ,4, ,8,14
2020-12-17,71, ,4, ,8,15
2020-12-18,53, ,4, ,8,16
2020-12-19,43, ,4, ,7,15
2020-12-20,40, ,4, ,7,14
2020-12-21,34,68,4, ,7,15
2020-12-22,61, ,4, ,7,18
2020-12-23,29, ,4, ,8,14
2020-12-24,58, ,4, ,7,17
2020-12-25,37,286,4, ,7,18
2020-12-26,45,45,4, ,7,15
2020-12-27,42,45,4, ,7,14
2020-12-28,21,47,4, ,7,15
2020-12-29,38,46,4, ,7,16
2020-12-30,39,45,4, ,7,18
2020-12-31,44,46,4, ,7,17
2021-01-01,41,45,4, ,7,16
2021-01-02,39,46,4, ,7,15
2021-01-03,37,46,4, ,7,16
2021-01-04,40,45,4, ,7,15
2021-01-05,42,46,4, ,7,16
2021-01-06,40,46,4, ,7,16
2021-01-07,46,44,4, ,7,18
2021-01-08,48,46,4, ,7,16
2021-01-09, ,46,4, ,7,17
2021-01-10, ,46,4, ,7,17
2021-01-11, ,46,4, ,7,18
2021-01-12, ,46,4, ,7,17
2021-01-13, ,46,4, ,7,16
2021-01-14, ,56,4, ,7,15
2021-01-15,26,46,4, ,7,16
2021-01-16,33,46,4, ,7,18
2021-01-17,40,45,4, ,7,15
2021-01-18,28,45,4, ,7,18
2021-01-19,39,45,4, ,7,19
2021-01-20,30,45,4, ,6,16
2021-01-21,41,46,4, ,7,17
2021-01-22,35,45,4, ,7,18
2021-01-23,34,45,4, ,7,17
2021-01-24,33,45,4, ,6,17
2021-01-25,36,46,4, ,6,17
2021-01-26,34,45,4, ,6,19
2021-01-27,32, , , , , 
2021-01-28, ,46,4, ,6,18
2021-01-29,37,45,4, ,6,20
2021-01-30,33,45,4, ,7,23
2021-01-31,34,45,4, ,6,19
2021-02-01,34,45,4, ,6,19
2021-02-02,32,45,4, ,6,20
2021-02-03,34,46,4, ,7,21
2021-02-04,37,45,4, ,6,17
2021-02-05,32,46,4, ,6,18
2021-02-06,36,45,4, ,6,17
2021-02-07,27,45,4, ,5,19
2021-02-08,28,45,4, ,6,19
2021-02-09,34,46,4, ,7,25
2021-02-10,41,46,4, ,7,24
2021-02-11,41,46,4, ,7,23
2021-02-12,39, , , , , 
2021-02-13,,,,,,
2021-02-14,,,,,,
2021-02-15,,,,,,
2021-02-16,,,,,,
2021-02-17,,,,,,
2021-02-18,,,,,,
2021-02-19,,,,,,
2021-02-20,,,,,,
2021-02-21,,,,,,
2021-02-22,,,,,,
2021-02-23,,,,,,
2021-02-24,,,,,,
2021-02-25, ,66,6,3,10,12
2021-02-26,81,50,6,2,9,14
2021-02-27,70,52,6,3,9,18
2021-02-28,170,52,8,3,10,19
2021-03-01,147,56,8,3,10,19
2021-03-02,87,67,11,5,12,18
2021-03-03,117,74,11,5,13,17
2021-03-04,135,79,10,5,13,25
2021-03-05,145,75,10,4,12,13
2021-03-06,110,78,7,3,10,19
2021-03-07,74,81,9,3,10,19
2021-03-08,86,88,11,4,10,15
2021-03-09,110, , , , , 
2021-03-10,,,,,,
2021-03-11,,,,,,
2021-03-12,,,,,,
2021-03-13,,,,,,
2021-03-14,,,,,,
2021-03-15,,,,,,
2021-03-16,,,,,,
2021-03-17,,,,,,
2021-03-18,,,,,,
2021-03-19,,,,,,
2021-03-20,,,,,,
2021-03-21,,,,,,
2021-03-22,,,,,,
2021-03-23, ,82,14,5,16,20
2021-03-24,132,89,16,5,16,25
2021-03-25,145,98,18,5,16,21
2021-03-26,179,91,20,5,16,23
2021-03-27,131,92,18,5,17,25
2021-03-28,132,92,21,5,17,20
2021-03-29,132,92,19,5,17,18
2021-03-30,132,95,21,5,17,18
2021-03-31,146,88,54,4,20,18
2021-04-01,122,78,31,4,17,13
2021-04-02,128,77,39,5,19,10
2021-04-03,123,76,46,6,23,9
2021-04-04,87,80,40,6,23,12
2021-04-05,111,82,45,6,23,15
2021-04-06,87,80,38,6,23,16
2021-04-07,115,80,21,5,20,14
2021-04-08,120,79,17,6,17,10
2021-04-09,158,84,17,6,20,10
2021-04-10,104,85,17,6,20,10
2021-04-11,107,85,15,6,20,10
2021-04-12,107, ,12,6,19, 
2021-04-13, , ,12,6,19, 
2021-04-14, ,89,14,4,16,9
2021-04-15,124,88,19,4,14,10
